amt,is_fraud,user_id,latitudinal_distance,longitudinal_distance
77.64,0,3,0.185,0.696
27.76,0,25,0.296,0.162
7.63,0,4,0.669,0.698
48.05,0,32,0.053,0.168
2.12,0,39,0.643,0.316
4.76,0,24,0.167,0.797
7.34,0,35,0.58,0.585
87.0,0,40,0.307,0.283
53.41,0,28,0.278,0.731
100.05,0,29,0.397,0.319
8.18,0,30,0.304,0.926
6.11,0,35,0.449,0.415
59.36,0,7,0.96,0.202
65.62,0,14,0.161,0.657
24.97,0,15,0.589,0.336
30.19,0,36,0.749,0.519
1.24,0,17,0.965,0.477
70.42,0,38,0.761,0.381
2.4,0,18,0.6,0.35
89.13,0,37,0.352,0.32
65.55,0,38,0.624,0.074
6.84,0,40,0.781,0.356
102.61,0,17,0.504,0.154
111.89,0,26,0.507,0.62
97.87,0,38,0.152,0.826
39.38,0,40,0.888,0.027
25.62,0,1,0.746,0.793
94.37,0,7,0.562,0.249
55.79,0,30,0.182,0.547
72.81,0,0,0.272,0.286
2.6,0,10,0.902,0.062
81.63,0,39,0.322,0.563
60.69,0,15,0.986,0.197
100.41,0,29,0.595,0.972
43.33,0,12,0.084,0.028
88.03,0,29,0.662,0.486
94.4,0,32,0.445,0.783
96.45,0,35,0.362,0.91
76.66,0,25,0.127,0.07
74.69,0,38,0.842,0.872
62.29,0,38,0.792,0.496
69.52,0,3,0.397,0.289
89.28,0,39,0.508,0.623
23.2,0,19,0.649,0.899
107.41,0,24,0.803,0.493
80.72,0,12,0.148,0.716
144.05,0,36,0.075,0.144
422.3,0,16,0.068,0.565
25.81,0,4,0.002,0.695
12.83,0,0,0.991,0.029
7.47,0,28,0.289,0.284
41.57,0,5,0.462,0.418
17.76,0,6,0.202,0.291
19.84,0,28,0.104,0.65
5.95,0,12,0.757,0.601
31.79,0,9,0.967,0.509
121.83,0,33,0.89,0.529
60.45,0,36,0.492,0.33
64.52,0,10,0.731,0.089
66.88,0,35,0.231,0.049
48.66,0,32,0.564,0.287
8.03,0,38,0.527,0.891
74.1,0,5,0.077,0.325
54.55,0,5,0.951,0.548
15.22,0,22,0.91,0.79
51.76,0,16,0.943,0.729
195.34,0,28,0.294,0.703
38.0,0,19,0.806,0.565
5.13,0,40,0.245,0.523
31.61,0,39,0.099,0.314
28.24,0,5,0.14,0.133
28.01,0,1,0.325,0.755
5.75,0,18,0.983,0.787
83.64,0,32,0.949,0.795
49.86,0,35,0.509,0.758
2.82,0,31,0.077,0.439
48.39,0,14,0.334,0.779
60.63,0,1,0.783,0.645
91.55,0,35,0.25,0.814
26.43,0,40,0.073,0.7
7.42,0,7,0.797,0.856
95.74,0,25,0.696,0.318
131.09,0,2,0.776,0.466
1.05,0,17,0.941,0.98
55.55,0,19,0.609,0.57
39.66,0,16,0.446,0.415
71.32,0,40,0.069,0.294
103.4,0,33,0.372,0.188
250.47,0,1,0.821,0.861
82.83,0,32,0.242,0.796
16.33,0,9,0.083,0.773
84.42,0,6,0.485,0.464
74.95,0,29,0.005,0.498
35.78,0,18,0.563,0.518
40.34,0,19,0.865,0.364
9.19,0,28,0.875,0.419
65.74,0,19,0.497,0.421
4.49,0,38,0.379,0.487
1.24,0,18,0.657,0.983
12.69,0,1,0.55,0.939
82.36,0,16,0.053,0.252
10.76,0,28,0.923,0.872
38.83,0,39,0.928,0.078
33.91,0,28,0.545,0.052
41.1,0,39,0.414,0.388
125.52,0,18,0.937,0.08
75.14,0,39,0.238,0.213
64.62,0,29,0.458,0.445
29.06,0,38,0.571,0.978
72.47,0,24,0.828,0.128
72.58,0,16,0.01,0.301
1.92,0,32,0.373,0.475
38.15,0,39,0.455,0.866
50.49,0,36,0.78,0.5
32.52,0,39,0.077,0.19
91.31,0,22,0.644,0.229
197.91,0,22,0.809,0.758
49.49,0,5,0.89,0.224
88.34,0,36,0.615,0.093
140.66,0,15,0.516,0.065
58.23,0,38,0.252,0.163
46.67,0,38,0.383,0.304
4.43,0,12,0.388,0.517
17.17,0,14,0.457,0.605
4.43,0,14,0.704,0.552
1.13,0,22,0.109,0.196
120.13,0,23,0.637,0.677
37.33,0,38,0.471,0.142
85.76,0,6,0.012,0.748
6.68,0,10,0.983,0.41
53.12,0,32,0.176,0.395
92.62,0,16,0.917,0.452
5.28,0,27,0.745,0.324
65.52,0,33,0.288,0.683
47.24,0,29,0.621,0.094
9.33,0,18,0.971,0.015
1.81,0,32,0.542,0.224
38.74,0,19,0.89,0.414
11.68,0,22,0.294,0.816
138.04,0,32,0.378,0.547
6.11,0,0,0.717,0.531
44.21,0,1,0.12,0.565
6.63,0,28,0.293,0.606
8.6,0,19,0.084,0.433
2.28,0,28,0.569,0.686
22.99,0,1,0.349,0.706
190.97,0,26,0.06,0.281
43.1,0,19,0.63,0.371
62.62,0,0,0.137,0.531
1.84,0,0,0.783,0.413
37.57,0,40,0.61,0.805
114.93,0,15,0.602,0.167
6.86,0,38,0.758,0.12
44.8,0,33,0.716,0.963
197.82,0,24,0.416,0.541
766.94,0,18,0.91,0.565
59.9,0,25,0.409,0.76
39.89,0,25,0.577,0.818
170.54,0,28,0.104,0.999
5.26,0,27,0.31,0.399
15.83,0,32,0.544,0.964
7.16,0,0,0.379,0.497
4.42,0,30,0.835,0.265
2.95,0,17,0.274,0.15
64.11,0,33,0.862,0.321
56.47,0,18,0.79,0.266
110.99,0,12,0.519,0.891
66.04,0,38,0.49,0.922
66.06,0,39,0.68,0.426
207.48,0,24,0.471,0.003
96.81,0,5,0.316,0.903
58.63,0,29,0.085,0.274
7.95,0,9,0.144,0.553
8.38,0,9,0.68,0.172
88.92,0,14,0.107,0.594
64.41,0,38,0.95,0.757
52.5,0,22,0.885,0.72
54.98,0,15,0.265,0.009
5.77,0,1,0.25,0.588
39.09,0,27,0.325,0.309
1.61,0,31,0.787,0.905
2.23,0,15,0.037,0.566
62.43,0,32,0.707,0.268
39.97,0,29,0.04,0.539
33.03,0,6,0.525,0.177
6.99,0,32,0.717,0.878
26.83,0,38,0.082,0.773
68.73,0,29,0.518,0.057
62.23,0,23,0.95,0.007
71.27,0,24,0.279,0.221
44.66,0,10,0.166,0.193
1.65,0,19,0.849,0.21
1.55,0,33,0.751,0.343
9.95,0,27,0.821,0.051
53.67,0,19,0.914,0.394
73.6,0,37,0.56,0.718
9.7,0,4,0.221,0.14
7.52,0,27,0.408,0.32
59.93,0,23,0.307,0.817
16.8,0,32,0.135,0.514
55.95,0,32,0.694,0.606
76.51,0,32,0.897,0.739
27.15,0,19,0.868,0.475
37.15,0,40,0.244,0.853
72.32,0,22,0.703,0.523
6.38,0,33,0.486,0.858
74.03,0,24,0.991,0.092
16.79,0,22,0.99,0.566
68.26,0,36,0.058,0.808
75.72,0,36,0.642,0.585
21.02,0,7,0.637,0.045
14.62,0,15,0.947,0.856
2.83,0,15,0.426,0.069
41.21,0,32,0.996,0.102
53.89,0,0,0.289,0.015
127.51,0,33,0.409,0.554
66.98,0,1,0.021,0.415
11.79,0,1,0.043,0.796
81.91,0,25,0.235,0.724
91.37,0,32,0.385,0.071
106.14,0,1,0.601,0.67
1.81,0,21,0.16,0.792
64.25,0,25,0.6,0.481
99.27,0,29,0.585,0.462
82.22,0,19,0.126,0.903
78.55,0,18,0.025,0.403
29.44,0,24,0.761,0.578
15.77,0,31,0.241,0.75
53.8,0,18,0.386,0.032
121.09,0,0,0.453,0.421
107.39,0,28,0.333,0.367
2.8,0,7,0.825,0.517
252.21,0,24,0.812,0.389
111.31,0,26,0.188,0.013
49.64,0,19,0.551,0.652
68.72,0,28,0.629,0.319
66.7,0,32,0.732,0.895
143.24,0,40,0.342,0.365
98.51,0,14,0.787,0.954
75.69,0,31,0.589,0.859
11.05,0,40,0.254,0.735
372.46,0,28,0.459,0.642
43.62,0,22,0.902,0.273
3.06,0,0,0.624,0.708
27.31,0,15,0.662,0.27
114.72,0,28,0.396,0.111
4.5,0,19,0.212,0.589
72.26,0,18,0.463,0.575
86.22,0,19,0.081,0.29
16.82,0,7,0.297,0.269
98.64,0,24,0.115,0.422
6.92,0,18,0.351,0.029
78.31,0,16,0.56,0.162
60.29,0,29,0.624,0.957
3.69,0,18,0.66,0.749
5.16,0,0,0.222,0.873
113.74,0,22,0.093,0.492
19.46,0,19,0.926,0.766
185.99,0,30,0.06,0.157
9.73,0,19,0.514,0.274
53.35,0,25,0.975,0.891
72.05,0,15,0.061,0.687
70.96,0,36,0.892,0.612
37.0,0,28,0.037,0.323
8.3,0,0,0.294,0.083
46.72,0,38,0.24,0.891
1.42,0,19,0.038,0.326
14.08,0,32,0.62,0.906
28.8,0,18,0.697,0.747
108.6,0,1,0.441,0.457
77.41,0,32,0.672,0.267
8.63,0,21,0.148,0.643
4.2,0,1,0.572,0.949
116.39,0,28,0.477,0.701
100.35,0,16,0.494,0.796
90.31,0,6,0.359,0.28
4.7,0,6,0.742,0.686
95.22,0,16,0.431,0.809
103.76,0,36,0.992,0.123
8.25,0,15,0.433,0.587
69.06,0,38,0.788,0.979
78.21,0,29,0.199,0.099
117.22,0,30,0.815,0.169
37.28,0,14,0.816,0.944
77.15,0,24,0.244,0.79
4.69,0,40,0.848,0.465
5.0,0,31,0.987,0.346
3.38,0,4,0.377,0.062
93.91,0,3,0.818,0.246
39.5,0,36,0.422,0.822
58.01,0,10,0.838,0.573
50.41,0,15,0.268,0.051
56.6,0,28,0.094,0.207
4.79,0,1,0.533,0.767
213.03,0,24,0.531,0.693
78.65,0,36,0.832,0.047
53.77,0,14,0.047,0.9
2.84,0,5,0.472,0.928
49.54,0,25,0.748,0.426
69.22,0,18,0.844,0.725
176.48,0,22,0.418,0.128
133.85,0,10,0.818,0.94
8.22,0,26,0.085,0.844
9.15,0,35,0.491,0.219
28.16,0,32,0.69,0.342
91.25,0,38,0.722,0.314
4.16,0,19,0.123,0.983
4.63,0,35,0.208,0.212
75.61,0,29,0.233,0.322
228.11,0,19,0.111,0.002
160.83,0,15,0.346,0.935
43.87,0,25,0.547,0.306
5.72,0,35,0.547,0.455
7.43,0,19,0.856,0.177
20.2,0,22,0.977,0.875
8.11,0,33,0.82,0.651
5.23,0,32,0.951,0.697
4.57,0,38,0.359,0.832
3.24,0,28,0.912,0.176
46.49,0,28,0.565,0.937
5.36,0,19,0.435,0.56
1.53,0,19,0.018,0.985
176.06,0,22,0.564,0.585
38.62,0,6,0.671,0.914
5.73,0,19,0.026,0.652
64.86,0,29,0.392,0.404
70.87,0,37,0.134,0.796
3.6,0,0,0.442,0.943
85.39,0,3,0.829,0.148
41.64,0,2,0.892,0.135
3.98,0,7,0.3,0.374
199.41,0,24,0.111,0.612
50.34,0,22,0.012,0.438
49.93,0,3,0.082,0.736
67.64,0,33,0.619,0.87
81.6,0,7,0.599,0.718
26.77,0,16,0.277,0.468
38.85,0,36,0.301,0.552
139.83,0,5,0.76,0.254
97.62,0,40,0.655,0.793
77.68,0,30,0.215,0.379
37.45,0,17,0.103,0.251
113.34,0,14,0.218,0.528
7.66,0,40,0.284,0.648
4.67,0,7,0.686,0.395
18.87,0,14,0.678,0.198
77.04,0,19,0.287,0.361
42.81,0,1,0.503,0.811
2.32,0,39,0.056,0.187
170.27,0,22,0.678,0.645
89.64,0,23,0.478,0.411
246.2,0,22,0.007,0.516
54.14,0,18,0.18,0.437
1.29,0,30,0.184,0.631
62.28,0,40,0.122,0.123
199.45,0,17,0.379,0.947
95.37,0,5,0.705,0.481
87.97,0,38,0.814,0.149
71.22,0,39,0.186,0.486
12.24,0,14,0.03,0.733
6.94,0,7,0.37,0.262
90.99,0,29,0.3,0.348
49.64,0,38,0.327,0.98
81.53,0,40,0.12,0.237
18.55,0,40,0.366,0.25
5.3,0,7,0.608,0.582
7.93,0,19,0.71,0.518
101.72,0,3,0.069,0.932
62.72,0,33,0.108,0.405
112.74,0,37,0.281,0.736
31.2,0,25,0.457,0.418
1639.42,0,28,0.741,0.829
5.7,0,24,0.517,0.096
112.82,0,27,0.172,0.474
8.14,0,15,0.317,0.845
26.06,0,22,0.42,0.685
75.22,0,36,0.306,0.579
112.69,0,38,0.608,0.525
457.75,0,29,0.306,0.735
134.01,0,39,0.909,0.117
83.42,0,27,0.007,0.916
62.85,0,33,0.714,0.681
1.38,0,14,0.103,0.695
42.51,0,38,0.961,0.913
128.37,0,28,0.754,0.098
24.4,0,24,0.244,0.73
7.55,0,40,0.45,0.343
64.92,0,19,0.052,0.649
391.87,0,29,0.563,0.929
23.86,0,26,0.212,0.875
127.44,0,39,0.21,0.621
5.32,0,28,0.214,0.406
83.14,0,22,0.165,0.894
2.11,0,5,0.071,0.498
3.4,0,18,0.405,0.83
37.96,0,15,0.368,0.874
1.02,0,38,0.259,0.853
72.62,0,22,0.597,0.404
78.91,0,3,0.164,0.811
163.45,0,28,0.138,0.781
67.01,0,14,0.295,0.057
64.99,0,23,0.25,0.063
1.86,0,19,0.875,0.585
24.46,0,7,0.933,0.515
23.45,0,28,0.197,0.731
104.08,0,24,0.673,0.055
4.29,0,40,0.475,0.865
31.46,0,7,0.251,0.088
7.87,0,24,0.923,0.172
155.92,0,24,0.668,0.996
23.11,0,19,0.38,0.097
11.15,0,28,0.81,0.944
128.13,0,36,0.905,0.633
56.92,0,35,0.744,0.693
59.74,0,7,0.798,0.354
99.94,0,30,0.221,0.887
61.23,0,28,0.957,0.904
97.38,0,39,0.852,0.591
3.31,0,39,0.628,0.849
59.23,0,32,0.957,0.048
8.82,0,30,0.612,0.614
71.94,0,28,0.252,0.099
31.48,0,18,0.88,0.038
48.29,0,14,0.542,0.767
36.78,0,39,0.659,0.505
57.65,0,2,0.263,0.181
61.32,0,19,0.591,0.595
73.59,0,29,0.555,0.403
52.72,0,24,0.863,0.135
118.7,0,29,0.273,0.96
176.94,0,17,0.214,0.797
381.5,0,31,0.32,0.449
194.05,0,39,0.408,0.674
103.18,0,16,0.225,0.088
47.35,0,33,0.259,0.931
27.21,0,39,0.014,0.149
101.21,0,25,0.834,0.886
2.29,0,39,0.246,0.65
66.07,0,38,0.526,0.556
61.56,0,9,0.501,0.097
43.8,0,17,0.354,0.952
4.07,0,38,0.154,0.897
80.55,0,12,0.154,0.355
5.68,0,18,0.514,0.863
44.15,0,23,0.433,0.748
57.61,0,0,0.739,0.521
34.65,0,26,0.92,0.778
77.58,0,3,0.368,0.044
53.59,0,40,0.936,0.856
39.69,0,28,0.853,0.845
2.28,0,38,0.861,0.527
50.96,0,19,0.666,0.698
9.42,0,26,0.981,0.316
125.34,0,28,0.122,0.951
43.25,0,16,0.596,0.177
79.6,0,25,0.117,0.364
71.01,0,37,0.461,0.951
34.14,0,22,0.5,0.567
24.23,0,24,0.359,0.37
42.7,0,7,0.442,0.603
3.79,0,28,0.56,0.102
5.66,0,0,0.085,0.888
70.85,0,15,0.585,0.267
2.71,0,21,0.453,0.474
84.27,0,16,0.867,0.632
19.57,0,15,0.527,0.081
17.9,0,18,0.014,0.376
154.6,0,33,0.323,0.635
54.99,0,25,0.253,0.745
50.91,0,9,0.018,0.836
75.36,0,15,0.983,0.036
65.29,0,7,0.862,0.272
21.3,0,22,0.673,0.695
1.09,0,24,0.506,0.333
22.01,0,26,0.101,0.627
10.66,0,5,0.012,0.645
11.35,0,30,0.618,0.728
2.69,0,28,0.139,0.553
87.79,0,38,0.133,0.096
78.11,0,36,0.719,0.263
102.96,0,33,0.001,0.827
3.85,0,24,0.627,0.974
76.31,0,23,0.025,0.962
13.15,0,17,0.274,0.223
48.92,0,32,0.963,0.907
59.98,0,16,0.125,0.932
21.27,0,31,0.453,0.305
76.18,0,22,0.109,0.522
33.89,0,16,0.602,0.917
64.93,0,32,0.24,0.039
779.45,0,17,0.153,0.316
71.43,0,22,0.145,0.726
5.8,0,14,0.107,0.452
42.73,0,29,0.399,0.578
81.0,0,6,0.649,0.502
55.54,0,19,0.162,0.524
94.48,0,28,0.511,0.253
2.49,0,17,0.854,0.222
78.13,0,5,0.806,0.587
64.03,0,9,0.647,0.406
76.46,0,17,0.539,0.243
28.43,0,24,0.421,0.138
1.43,0,40,0.171,0.803
35.68,0,32,0.189,0.78
89.97,0,35,0.847,0.849
71.64,0,31,0.961,0.535
87.43,0,4,0.052,0.67
164.51,0,33,0.25,0.031
39.78,0,0,0.934,0.053
1.36,0,38,0.51,0.588
31.95,0,33,0.009,0.573
18.9,0,35,0.57,0.697
77.51,0,29,0.018,0.601
2.03,0,32,0.986,0.905
89.51,0,33,0.552,0.609
69.7,0,23,0.379,0.803
74.99,0,15,0.986,0.913
7.83,0,32,0.603,0.79
4.65,0,15,0.461,0.77
131.87,0,38,0.828,0.041
103.91,0,15,0.396,0.479
72.21,0,21,0.052,0.485
1.52,0,33,0.888,0.494
2.45,0,17,0.725,0.232
118.58,0,9,0.941,0.703
63.71,0,36,0.823,0.683
175.94,0,33,0.824,0.526
35.21,0,10,0.206,0.817
68.16,0,5,0.124,0.844
77.53,0,36,0.96,0.553
48.82,0,24,0.655,0.678
117.01,0,19,0.507,0.355
12.56,0,2,0.804,0.619
35.5,0,33,0.097,0.689
3.09,0,12,0.031,0.29
18.01,0,1,0.184,0.382
11.52,0,38,0.967,0.446
42.21,0,38,0.284,0.136
156.74,0,40,0.851,0.953
35.35,0,29,0.783,0.931
63.4,0,14,0.707,0.019
6.14,0,10,0.899,0.025
392.55,0,40,0.266,0.925
73.98,0,14,0.652,0.267
42.7,0,0,0.422,0.078
65.4,0,38,0.204,0.168
97.62,0,24,0.951,0.131
8.99,0,19,0.005,0.427
9.8,0,40,0.793,0.206
186.2,0,24,0.632,0.356
1.01,0,7,0.101,0.298
76.35,0,18,0.447,0.208
126.67,0,10,0.646,0.409
64.08,0,28,0.988,0.435
100.27,0,9,0.514,0.436
76.04,0,29,0.643,0.022
6.69,0,31,0.657,0.619
5.38,0,32,0.603,0.576
8.26,0,32,0.903,0.658
25.15,0,40,0.499,0.338
54.28,0,25,0.658,0.853
18.28,0,0,0.854,0.314
43.65,0,32,0.537,0.166
77.24,0,3,0.16,0.615
61.71,0,1,0.619,0.55
8.21,0,38,0.626,0.072
4.84,0,0,0.245,0.621
86.24,0,10,0.36,0.551
25.01,0,5,0.135,0.643
7.47,0,1,0.556,0.339
97.09,0,30,0.751,0.113
17.55,0,0,0.762,0.485
61.68,0,16,0.126,0.338
5.23,0,28,0.67,0.321
27.59,0,40,0.138,0.096
5.65,0,2,0.843,0.179
14.82,0,27,0.207,0.772
40.82,0,24,0.09,0.893
50.35,0,36,0.755,0.783
74.99,0,24,0.812,0.416
4.01,0,18,0.935,0.844
37.34,0,30,0.834,0.213
69.19,0,38,0.561,0.266
36.52,0,38,0.026,0.757
43.23,0,25,0.303,0.338
155.13,0,14,0.071,0.519
46.23,0,17,0.388,0.652
39.48,0,29,0.564,0.65
51.2,0,38,0.063,0.174
186.38,0,17,0.488,0.259
39.34,0,40,0.692,0.339
64.09,0,38,0.7,0.013
88.99,0,14,0.258,0.435
91.49,0,28,0.325,0.66
20.98,0,33,0.325,0.466
7.76,0,17,0.228,0.062
77.34,0,19,0.283,0.637
119.05,0,17,0.999,0.657
78.52,0,19,0.564,0.158
124.45,0,35,0.288,0.541
18.99,0,19,0.878,0.986
22.86,0,28,0.608,0.653
77.28,0,29,0.96,0.91
74.49,0,28,0.946,0.843
411.52,0,16,0.818,0.063
74.34,0,19,0.159,0.98
157.1,0,24,0.406,0.607
15.44,0,17,0.467,0.046
23.15,0,0,0.409,0.524
78.61,0,38,0.104,0.474
133.19,0,12,0.258,0.579
93.09,0,22,0.926,0.792
182.06,0,33,0.154,0.324
4.03,0,30,0.456,0.09
3.09,0,35,0.914,0.83
6.33,0,10,0.247,0.456
35.66,0,33,0.59,0.045
74.92,0,29,0.181,0.002
151.37,0,33,0.84,0.552
36.29,0,10,0.324,0.989
75.88,0,3,0.983,0.212
40.64,0,16,0.2,0.128
357.14,0,38,0.775,0.737
64.34,0,29,0.247,0.645
136.81,0,5,0.088,0.771
113.27,0,14,0.93,0.864
8.69,0,40,0.782,0.981
169.76,0,24,0.525,0.291
6.34,0,35,0.76,0.316
71.38,0,14,0.695,0.442
58.44,0,30,0.832,0.758
182.2,0,24,0.269,0.751
9.01,0,24,0.269,0.853
34.07,0,18,0.706,0.037
124.6,0,15,0.905,0.099
2.51,0,31,0.762,0.662
11.23,0,30,0.283,0.816
106.6,0,25,0.363,0.374
2.14,0,1,0.668,0.531
86.32,0,19,0.793,0.29
64.73,0,38,0.059,0.759
9.25,0,7,0.438,0.58
127.33,0,17,1.0,0.709
72.28,0,18,0.004,0.029
11.96,0,40,0.139,0.452
19.5,0,33,0.558,0.823
79.33,0,29,0.013,0.355
196.13,0,32,0.614,0.196
26.62,0,39,0.241,0.021
5.25,0,2,0.436,0.404
22.55,0,38,0.711,0.508
74.03,0,37,0.012,0.848
35.62,0,9,0.715,0.6
20.19,0,0,0.303,0.675
4.28,0,38,0.861,0.425
31.77,0,7,0.167,0.8
49.07,0,19,0.79,0.482
149.12,0,2,0.698,0.281
104.67,0,0,0.053,0.755
49.56,0,22,0.08,0.148
416.92,0,3,0.251,0.248
8.49,0,24,0.768,0.205
192.54,0,15,0.755,0.941
9.72,0,32,0.255,0.678
54.26,0,19,0.034,0.851
134.88,0,30,0.084,0.896
19.03,0,19,0.334,0.759
266.27,0,39,0.2,0.965
130.93,0,19,0.538,0.009
95.92,0,29,0.539,0.972
349.83,0,14,0.618,0.141
22.0,0,19,0.478,0.622
3.98,0,15,0.275,0.154
2.03,0,40,0.992,0.447
93.44,0,16,0.969,0.163
65.26,0,5,0.104,0.544
62.92,0,1,0.542,0.418
55.84,0,39,0.74,0.592
1.23,0,1,0.826,0.056
65.03,0,0,0.15,0.444
7.68,0,1,0.275,0.61
34.94,0,35,0.742,0.266
54.71,0,40,0.449,0.162
1.71,0,39,0.449,0.948
63.49,0,32,0.181,0.926
109.44,0,32,0.615,0.61
140.14,0,40,0.593,0.176
78.45,0,29,0.657,0.901
113.31,0,10,0.234,0.796
61.63,0,15,0.253,0.09
193.64,0,24,0.331,0.372
2.25,0,1,0.123,0.863
32.0,0,24,0.539,0.686
61.95,0,24,0.006,0.553
1144.9,0,5,0.42,0.784
47.59,0,14,0.352,0.214
98.27,0,25,0.997,0.092
71.9,0,7,0.446,0.897
103.3,0,36,0.328,0.611
26.11,0,18,0.566,0.082
31.44,0,15,0.162,0.918
116.77,0,15,0.326,0.349
9.99,0,19,0.168,0.928
121.13,0,22,0.528,0.588
69.1,0,33,0.662,0.463
73.51,0,25,0.794,0.714
2.15,0,32,0.188,0.426
111.38,0,22,0.483,0.858
14.6,0,14,0.08,0.372
7.3,0,0,0.412,0.594
190.0,0,38,0.768,0.153
19.44,0,40,0.051,0.538
73.4,0,16,0.647,0.65
106.72,0,28,0.952,0.09
4.11,0,24,0.908,0.747
43.83,0,16,0.083,0.337
165.97,0,17,0.901,0.706
108.26,0,17,0.012,0.779
6.02,0,19,0.215,0.252
99.59,0,33,0.262,0.192
8.77,0,32,0.349,0.633
57.39,0,24,0.015,0.061
156.15,0,0,0.901,0.552
10.47,0,40,0.732,0.025
64.06,0,25,0.535,0.939
19.36,0,38,0.949,0.463
82.83,0,37,0.672,0.342
14.0,0,28,0.022,0.646
172.87,0,22,0.852,0.359
8.0,0,4,0.584,0.982
9.34,0,38,0.099,0.482
76.77,0,25,0.558,0.884
55.85,0,29,0.062,0.09
20.9,0,7,0.326,0.358
3.12,0,39,0.515,0.591
76.53,0,28,0.845,0.995
41.57,0,40,0.919,0.028
81.64,0,18,0.758,0.753
12.69,0,40,0.026,0.307
48.94,0,23,0.198,0.614
6.4,0,38,0.646,0.822
154.47,0,39,0.652,0.198
82.66,0,5,0.445,0.868
192.08,0,24,0.283,0.805
7.67,0,22,0.094,0.686
74.88,0,33,0.98,0.802
37.03,0,28,0.814,0.25
48.58,0,10,0.211,0.269
1969.49,0,30,0.327,0.416
92.71,0,33,0.131,0.063
52.31,0,7,0.468,0.968
119.91,0,14,0.083,0.38
65.5,0,18,0.285,0.084
112.48,0,2,0.845,0.759
266.71,0,38,0.77,0.823
102.54,0,36,0.37,0.574
3.4,0,15,0.098,0.356
45.17,0,35,0.43,0.47
62.8,0,15,0.339,0.194
42.2,0,7,0.155,0.439
26.17,0,32,0.394,0.953
72.24,0,38,0.664,0.828
79.16,0,16,0.363,0.577
9.04,0,39,0.189,0.696
72.86,0,10,0.49,0.819
3.36,0,14,0.851,0.923
68.45,0,39,0.814,0.642
3.21,0,10,0.457,0.187
38.4,0,19,0.626,0.181
127.91,0,29,0.102,0.201
51.7,0,18,0.803,0.262
6.89,0,14,0.58,0.115
203.79,0,24,0.943,0.922
5.08,0,7,0.427,0.575
88.02,0,30,0.778,0.69
74.23,0,28,0.819,0.005
36.42,0,16,0.073,0.676
60.03,0,39,0.968,0.562
86.1,0,39,0.732,0.74
117.37,0,12,0.656,0.057
104.43,0,37,0.755,0.147
319.92,0,24,0.711,0.417
59.2,0,35,0.078,0.084
4.87,0,28,0.532,0.109
9.25,0,39,0.66,0.843
69.66,0,16,0.346,0.041
111.74,0,15,0.614,0.714
99.69,0,19,0.81,0.633
38.78,0,38,0.264,0.941
279.88,0,10,0.234,0.591
68.42,0,25,0.706,0.296
5.96,0,28,0.25,0.585
32.42,0,32,0.363,0.075
44.22,0,25,0.441,0.192
22.77,0,33,0.112,0.965
77.21,0,29,0.508,0.528
4.94,0,32,0.016,0.069
10.62,0,32,0.896,0.884
10.45,0,24,0.82,0.133
3.34,0,0,0.594,0.298
60.25,0,24,0.219,0.256
3.59,0,28,0.064,0.324
30.63,0,2,0.811,0.645
55.87,0,32,0.965,0.037
4.56,0,0,0.801,0.833
103.19,0,10,0.628,0.74
7.13,0,28,0.928,0.633
189.7,0,33,0.085,0.559
200.28,0,4,0.656,0.025
78.0,0,25,0.484,0.941
1.81,0,15,0.288,0.396
2.43,0,27,0.548,0.735
26.08,0,7,0.696,0.392
82.98,0,15,0.324,0.428
58.35,0,36,0.793,0.654
72.08,0,3,0.814,0.538
10.71,0,7,0.156,0.674
199.39,0,19,0.818,0.635
43.55,0,16,0.58,0.468
29.51,0,28,0.954,0.341
9.88,0,28,0.246,0.738
131.24,0,19,0.092,0.859
164.84,0,39,0.065,0.411
9.32,0,14,0.127,0.886
37.17,0,1,0.587,0.706
113.41,0,15,0.973,0.844
111.86,0,16,0.256,0.541
134.93,0,24,0.05,0.402
82.0,0,16,0.41,0.958
71.46,0,30,0.727,0.277
92.22,0,29,0.469,0.53
62.82,0,18,0.541,0.047
625.72,0,15,0.514,0.963
1.49,0,1,0.441,0.411
40.77,0,18,0.701,0.123
166.25,0,24,0.827,0.199
33.33,0,32,0.693,0.341
145.42,0,2,0.951,0.972
59.85,0,15,0.992,0.838
34.59,0,33,0.816,0.603
95.45,0,1,0.509,0.705
46.21,0,15,0.601,0.331
53.63,0,39,0.481,0.002
2.36,0,30,0.626,0.41
68.82,0,19,0.356,0.502
74.33,0,19,0.695,0.374
1.41,0,1,0.663,0.498
2.51,0,30,0.216,0.479
6.71,0,9,0.784,0.926
90.39,0,29,0.946,0.331
86.94,0,16,0.309,0.595
78.03,0,39,0.786,0.403
266.6,0,30,0.398,0.815
4.33,0,7,0.816,0.994
5.72,0,7,0.768,0.847
51.75,0,15,0.734,0.587
16.2,0,0,0.839,0.895
14.88,0,38,0.287,0.401
547.41,0,3,0.942,0.404
117.44,0,38,0.233,0.527
78.7,0,18,0.519,0.15
2.16,0,18,0.589,0.041
20.03,0,4,0.246,0.871
46.29,0,31,0.025,0.797
81.74,0,5,0.952,0.335
393.19,0,23,0.114,0.795
6.11,0,22,0.233,0.462
101.63,0,7,0.264,0.854
54.24,0,39,0.326,0.199
20.22,0,0,0.593,0.736
709.31,0,19,0.235,0.04
35.74,0,0,0.245,0.499
